    6.300000E+00  -3.185906E+00  -4.222484E+00
    6.400000E+00  -3.217319E+00  -4.272903E+00
    6.500000E+00  -3.248454E+00  -4.323026E+00
    6.600000E+00  -3.279318E+00  -4.372858E+00
    6.700000E+00  -3.309915E+00  -4.422401E+00
    6.800000E+00  -3.340251E+00  -4.471663E+00
    6.900000E+00  -3.370332E+00  -4.520645E+00
    7.000000E+00  -3.400162E+00  -4.569355E+00
    7.100000E+00  -3.429746E+00  -4.617795E+00
    7.200000E+00  -3.459089E+00  -4.665968E+00
    7.300000E+00  -3.488196E+00  -4.713881E+00
    7.400000E+00  -3.517070E+00  -4.761537E+00
    7.500000E+00  -3.545717E+00  -4.808939E+00
    7.600000E+00  -3.574140E+00  -4.856091E+00
    7.700000E+00  -3.602344E+00  -4.902996E+00
    7.800000E+00  -3.630332E+00  -4.949659E+00
    7.900000E+00  -3.658108E+00  -4.996083E+00
    8.000000E+00  -3.685676E+00  -5.042271E+00
    8.100000E+00  -3.713040E+00  -5.088226E+00
    8.200000E+00  -3.740202E+00  -5.133952E+00
    8.300000E+00  -3.767168E+00  -5.179451E+00
    8.400000E+00  -3.793939E+00  -5.224728E+00
    8.500000E+00  -3.820519E+00  -5.269784E+00
    8.600000E+00  -3.846911E+00  -5.314623E+00
    8.700000E+00  -3.873119E+00  -5.359248E+00
    8.800000E+00  -3.899145E+00  -5.403661E+00
    8.900000E+00  -3.924992E+00  -5.447866E+00
    9.000000E+00  -3.950664E+00  -5.491864E+00
    9.100000E+00  -3.976162E+00  -5.535659E+00
    9.200000E+00  -4.001490E+00  -5.579254E+00
    9.300000E+00  -4.026649E+00  -5.622649E+00
    9.400000E+00  -4.051644E+00  -5.665849E+00
    9.500000E+00  -4.076476E+00  -5.708856E+00
    9.600000E+00  -4.101148E+00  -5.751670E+00
    9.700000E+00  -4.125661E+00  -5.794296E+00
    9.800000E+00  -4.150019E+00  -5.836736E+00
    9.900000E+00  -4.174224E+00  -5.878992E+00
    1.000000E+01  -4.198278E+00  -5.921065E+00
    1.010000E+01  -4.222183E+00  -5.962957E+00
    1.020000E+01  -4.245941E+00  -6.004673E+00
    1.030000E+01  -4.269554E+00  -6.046212E+00
    1.040000E+01  -4.293025E+00  -6.087578E+00
    1.050000E+01  -4.316355E+00  -6.128771E+00
    1.060000E+01  -4.339547E+00  -6.169794E+00
    1.070000E+01  -4.362601E+00  -6.210650E+00
    1.080000E+01  -4.385521E+00  -6.251339E+00
    1.090000E+01  -4.408307E+00  -6.291864E+00
    1.100000E+01  -4.430963E+00  -6.332226E+00
    1.110000E+01  -4.453488E+00  -6.372427E+00
    1.120000E+01  -4.475886E+00  -6.412469E+00
    1.130000E+01  -4.498157E+00  -6.452354E+00
    1.140000E+01  -4.520304E+00  -6.492084E+00
    1.150000E+01  -4.542328E+00  -6.531659E+00
    1.160000E+01  -4.564230E+00  -6.571081E+00
    1.170000E+01  -4.586013E+00  -6.610353E+00
    1.180000E+01  -4.607677E+00  -6.649475E+00
    1.190000E+01  -4.629224E+00  -6.688449E+00
    1.200000E+01  -4.650656E+00  -6.727278E+00
    1.210000E+01  -4.671974E+00  -6.765961E+00
    1.220000E+01  -4.693179E+00  -6.804501E+00
    1.230000E+01  -4.714273E+00  -6.842899E+00
    1.240000E+01  -4.735257E+00  -6.881156E+00
    1.250000E+01  -4.756132E+00  -6.919274E+00
    1.260000E+01  -4.776900E+00  -6.957255E+00
    1.270000E+01  -4.797562E+00  -6.995099E+00
    1.280000E+01  -4.818120E+00  -7.032807E+00
    1.290000E+01  -4.838573E+00  -7.070382E+00
    1.300000E+01  -4.858924E+00  -7.107824E+00
    1.310000E+01  -4.879174E+00  -7.145135E+00
    1.320000E+01  -4.899324E+00  -7.182316E+00
    1.330000E+01  -4.919375E+00  -7.219368E+00
    1.340000E+01  -4.939329E+00  -7.256292E+00
    1.350000E+01  -4.959185E+00  -7.293090E+00
    1.360000E+01  -4.978946E+00  -7.329762E+00
    1.370000E+01  -4.998612E+00  -7.366310E+00
    1.380000E+01  -5.018185E+00  -7.402734E+00
    1.390000E+01  -5.037665E+00  -7.439037E+00
    1.400000E+01  -5.057054E+00  -7.475220E+00
    1.410000E+01  -5.076352E+00  -7.511281E+00
    1.420000E+01  -5.095560E+00  -7.547225E+00
    1.430000E+01  -5.114680E+00  -7.583050E+00
    1.440000E+01  -5.133713E+00  -7.618759E+00
    1.450000E+01  -5.152658E+00  -7.654352E+00
    1.460000E+01  -5.171518E+00  -7.689830E+00
    1.470000E+01  -5.190292E+00  -7.725195E+00
    1.480000E+01  -5.208983E+00  -7.760447E+00
    1.490000E+01  -5.227590E+00  -7.795587E+00
    1.500000E+01  -5.246115E+00  -7.830616E+00
    1.510000E+01  -5.264558E+00  -7.865536E+00
    1.520000E+01  -5.282921E+00  -7.900346E+00
    1.530000E+01  -5.301203E+00  -7.935048E+00
    1.540000E+01  -5.319407E+00  -7.969643E+00
    1.550000E+01  -5.337532E+00  -8.004132E+00
    1.560000E+01  -5.355579E+00  -8.038515E+00
    1.570000E+01  -5.373550E+00  -8.072793E+00
    1.580000E+01  -5.391445E+00  -8.106967E+00
    1.590000E+01  -5.409264E+00  -8.141039E+00
    1.600000E+01  -5.427009E+00  -8.175010E+00
    1.610000E+01  -5.444679E+00  -8.208878E+00
    1.620000E+01  -5.462277E+00  -8.242645E+00
    1.630000E+01  -5.479802E+00  -8.276313E+00
    1.640000E+01  -5.497255E+00  -8.309882E+00
    1.650000E+01  -5.514637E+00  -8.343353E+00
    1.660000E+01  -5.531949E+00  -8.376726E+00
    1.670000E+01  -5.549190E+00  -8.410004E+00
    1.680000E+01  -5.566363E+00  -8.443184E+00
    1.690000E+01  -5.583467E+00  -8.476270E+00
    1.700000E+01  -5.600503E+00  -8.509261E+00
    1.710000E+01  -5.617471E+00  -8.542157E+00
    1.720000E+01  -5.634373E+00  -8.574962E+00
    1.730000E+01  -5.651209E+00  -8.607674E+00
    1.740000E+01  -5.667979E+00  -8.640294E+00
    1.750000E+01  -5.684684E+00  -8.672824E+00
    1.760000E+01  -5.701325E+00  -8.705262E+00
    1.770000E+01  -5.717902E+00  -8.737612E+00
    1.780000E+01  -5.734416E+00  -8.769872E+00
    1.790000E+01  -5.750867E+00  -8.802043E+00
    1.800000E+01  -5.767256E+00  -8.834128E+00
    1.810000E+01  -5.783583E+00  -8.866124E+00
    1.820000E+01  -5.799850E+00  -8.898034E+00
    1.830000E+01  -5.816055E+00  -8.929859E+00
    1.840000E+01  -5.832201E+00  -8.961598E+00
    1.850000E+01  -5.848286E+00  -8.993254E+00
    1.860000E+01  -5.864313E+00  -9.024823E+00
    1.870000E+01  -5.880282E+00  -9.056311E+00
    1.880000E+01  -5.896192E+00  -9.087714E+00
    1.890000E+01  -5.912044E+00  -9.119037E+00
    1.900000E+01  -5.927840E+00  -9.150276E+00
    1.910000E+01  -5.943578E+00  -9.181435E+00
    1.920000E+01  -5.959261E+00  -9.212512E+00
    1.930000E+01  -5.974888E+00  -9.243510E+00
    1.940000E+01  -5.990459E+00  -9.274428E+00
    1.950000E+01  -6.005976E+00  -9.305267E+00
    1.960000E+01  -6.021438E+00  -9.336028E+00
    1.970000E+01  -6.036846E+00  -9.366712E+00
    1.980000E+01  -6.052201E+00  -9.397317E+00
    1.990000E+01  -6.067503E+00  -9.427844E+00
    2.000000E+01  -6.082751E+00  -9.458297E+00
    2.010000E+01  -6.097948E+00  -9.488672E+00
    2.020000E+01  -6.113093E+00  -9.518972E+00
    2.030000E+01  -6.128186E+00  -9.549198E+00
    2.040000E+01  -6.143228E+00  -9.579349E+00
    2.050000E+01  -6.158219E+00  -9.609426E+00
    2.060000E+01  -6.173160E+00  -9.639429E+00
    2.070000E+01  -6.188051E+00  -9.669360E+00
    2.080000E+01  -6.202893E+00  -9.699217E+00
    2.090000E+01  -6.217685E+00  -9.729004E+00
    2.100000E+01  -6.232429E+00  -9.758717E+00
    2.110000E+01  -6.247124E+00  -9.788360E+00
    2.120000E+01  -6.261771E+00  -9.817932E+00
    2.130000E+01  -6.276370E+00  -9.847433E+00
    2.140000E+01  -6.290922E+00  -9.876864E+00
    2.150000E+01  -6.305427E+00  -9.906227E+00
    2.160000E+01  -6.319885E+00  -9.935519E+00
    2.170000E+01  -6.334297E+00  -9.964745E+00
    2.180000E+01  -6.348663E+00  -9.993900E+00
    2.190000E+01  -6.362983E+00  -1.002299E+01
    2.200000E+01  -6.377258E+00  -1.005201E+01
    2.210000E+01  -6.391487E+00  -1.008096E+01
    2.220000E+01  -6.405672E+00  -1.010985E+01
    2.230000E+01  -6.419813E+00  -1.013867E+01
    2.240000E+01  -6.433910E+00  -1.016743E+01
    2.250000E+01  -6.447963E+00  -1.019612E+01
    2.260000E+01  -6.461972E+00  -1.022474E+01
    2.270000E+01  -6.475938E+00  -1.025331E+01
    2.280000E+01  -6.489862E+00  -1.028180E+01
    2.290000E+01  -6.503743E+00  -1.031023E+01
    2.300000E+01  -6.517581E+00  -1.033860E+01
    2.310000E+01  -6.531378E+00  -1.036691E+01
    2.320000E+01  -6.545133E+00  -1.039515E+01
    2.330000E+01  -6.558847E+00  -1.042333E+01
    2.340000E+01  -6.572519E+00  -1.045145E+01
    2.350000E+01  -6.586151E+00  -1.047951E+01
    2.360000E+01  -6.599742E+00  -1.050750E+01
    2.370000E+01  -6.613293E+00  -1.053544E+01
    2.380000E+01  -6.626804E+00  -1.056331E+01
    2.390000E+01  -6.640275E+00  -1.059113E+01
    2.400000E+01  -6.653707E+00  -1.061888E+01
    2.410000E+01  -6.667099E+00  -1.064657E+01
    2.420000E+01  -6.680453E+00  -1.067421E+01
    2.430000E+01  -6.693767E+00  -1.070178E+01
    2.440000E+01  -6.707044E+00  -1.072930E+01
    2.450000E+01  -6.720282E+00  -1.075676E+01
    2.460000E+01  -6.733482E+00  -1.078416E+01
    2.470000E+01  -6.746644E+00  -1.081150E+01
    2.480000E+01  -6.759769E+00  -1.083879E+01
    2.490000E+01  -6.772857E+00  -1.086602E+01
    2.500000E+01  -6.785908E+00  -1.089319E+01
    2.510000E+01  -6.798922E+00  -1.092031E+01
    2.520000E+01  -6.811899E+00  -1.094736E+01
    2.530000E+01  -6.824841E+00  -1.097437E+01
    2.540000E+01  -6.837746E+00  -1.100132E+01
    2.550000E+01  -6.850615E+00  -1.102821E+01
    2.560000E+01  -6.863449E+00  -1.105505E+01
    2.570000E+01  -6.876248E+00  -1.108183E+01
    2.580000E+01  -6.889011E+00  -1.110856E+01
    2.590000E+01  -6.901739E+00  -1.113523E+01
    2.600000E+01  -6.914433E+00  -1.116185E+01
    2.610000E+01  -6.927092E+00  -1.118842E+01
    2.620000E+01  -6.939717E+00  -1.121493E+01
    2.630000E+01  -6.952307E+00  -1.124140E+01
    2.640000E+01  -6.964864E+00  -1.126780E+01
    2.650000E+01  -6.977387E+00  -1.129416E+01
    2.660000E+01  -6.989877E+00  -1.132046E+01
    2.670000E+01  -7.002333E+00  -1.134671E+01
    2.680000E+01  -7.014757E+00  -1.137292E+01
    2.690000E+01  -7.027147E+00  -1.139906E+01
    2.700000E+01  -7.039505E+00  -1.142516E+01
    2.710000E+01  -7.051830E+00  -1.145121E+01
    2.720000E+01  -7.064123E+00  -1.147720E+01
    2.730000E+01  -7.076384E+00  -1.150315E+01
    2.740000E+01  -7.088613E+00  -1.152905E+01
    2.750000E+01  -7.100810E+00  -1.155489E+01
    2.760000E+01  -7.112976E+00  -1.158069E+01
    2.770000E+01  -7.125110E+00  -1.160644E+01
    2.780000E+01  -7.137214E+00  -1.163213E+01
    2.790000E+01  -7.149286E+00  -1.165778E+01
    2.800000E+01  -7.161327E+00  -1.168338E+01
    2.810000E+01  -7.173338E+00  -1.170894E+01
    2.820000E+01  -7.185318E+00  -1.173444E+01
    2.830000E+01  -7.197268E+00  -1.175990E+01
    2.840000E+01  -7.209188E+00  -1.178530E+01
    2.850000E+01  -7.221078E+00  -1.181066E+01
    2.860000E+01  -7.232938E+00  -1.183598E+01
    2.870000E+01  -7.244769E+00  -1.186124E+01
    2.880000E+01  -7.256570E+00  -1.188646E+01
    2.890000E+01  -7.268342E+00  -1.191164E+01
    2.900000E+01  -7.280085E+00  -1.193676E+01
    2.910000E+01  -7.291799E+00  -1.196184E+01
    2.920000E+01  -7.303484E+00  -1.198688E+01
    2.930000E+01  -7.315140E+00  -1.201187E+01
    2.940000E+01  -7.326768E+00  -1.203681E+01
    2.950000E+01  -7.338368E+00  -1.206171E+01
    2.960000E+01  -7.349939E+00  -1.208656E+01
    2.970000E+01  -7.361482E+00  -1.211137E+01
    2.980000E+01  -7.372998E+00  -1.213614E+01
    2.990000E+01  -7.384486E+00  -1.216086E+01
    3.000000E+01  -7.395946E+00  -1.218553E+01
    3.010000E+01  -7.407379E+00  -1.221016E+01
    3.020000E+01  -7.418785E+00  -1.223475E+01
    3.030000E+01  -7.430164E+00  -1.225929E+01
    3.040000E+01  -7.441515E+00  -1.228379E+01
    3.050000E+01  -7.452840E+00  -1.230825E+01
    3.060000E+01  -7.464138E+00  -1.233266E+01
    3.070000E+01  -7.475410E+00  -1.235704E+01
    3.080000E+01  -7.486655E+00  -1.238136E+01
    3.090000E+01  -7.497874E+00  -1.240565E+01
    3.100000E+01  -7.509067E+00  -1.242990E+01
    3.110000E+01  -7.520233E+00  -1.245410E+01
    3.120000E+01  -7.531374E+00  -1.247826E+01
    3.130000E+01  -7.542490E+00  -1.250237E+01
    3.140000E+01  -7.553579E+00  -1.252645E+01
    3.150000E+01  -7.564644E+00  -1.255049E+01
    3.160000E+01  -7.575682E+00  -1.257448E+01
    3.170000E+01  -7.586696E+00  -1.259843E+01
    3.180000E+01  -7.597685E+00  -1.262235E+01
    3.190000E+01  -7.608649E+00  -1.264622E+01
    3.200000E+01  -7.619588E+00  -1.267005E+01
    3.210000E+01  -7.630502E+00  -1.269384E+01
    3.220000E+01  -7.641392E+00  -1.271759E+01
    3.230000E+01  -7.652257E+00  -1.274130E+01
    3.240000E+01  -7.663098E+00  -1.276497E+01
    3.250000E+01  -7.673915E+00  -1.278861E+01
    3.260000E+01  -7.684707E+00  -1.281220E+01
    3.270000E+01  -7.695476E+00  -1.283575E+01
    3.280000E+01  -7.706221E+00  -1.285927E+01
    3.290000E+01  -7.716942E+00  -1.288274E+01
    3.300000E+01  -7.727640E+00  -1.290618E+01
    3.310000E+01  -7.738314E+00  -1.292957E+01
    3.320000E+01  -7.748965E+00  -1.295293E+01
    3.330000E+01  -7.759593E+00  -1.297626E+01
    3.340000E+01  -7.770197E+00  -1.299954E+01
    3.350000E+01  -7.780779E+00  -1.302278E+01
    3.360000E+01  -7.791337E+00  -1.304599E+01
    3.370000E+01  -7.801873E+00  -1.306916E+01
    3.380000E+01  -7.812386E+00  -1.309229E+01
    3.390000E+01  -7.822877E+00  -1.311539E+01
    3.400000E+01  -7.833345E+00  -1.313845E+01
    3.410000E+01  -7.843791E+00  -1.316147E+01
    3.420000E+01  -7.854214E+00  -1.318445E+01
    3.430000E+01  -7.864616E+00  -1.320740E+01
    3.440000E+01  -7.874995E+00  -1.323031E+01
    3.450000E+01  -7.885352E+00  -1.325318E+01
    3.460000E+01  -7.895688E+00  -1.327602E+01
    3.470000E+01  -7.906002E+00  -1.329882E+01
    3.480000E+01  -7.916294E+00  -1.332159E+01
    3.490000E+01  -7.926565E+00  -1.334432E+01
    3.500000E+01  -7.936814E+00  -1.336701E+01
    3.510000E+01  -7.947042E+00  -1.338967E+01
    3.520000E+01  -7.957249E+00  -1.341229E+01
    3.530000E+01  -7.967434E+00  -1.343488E+01
    3.540000E+01  -7.977599E+00  -1.345744E+01
    3.550000E+01  -7.987743E+00  -1.347995E+01
    3.560000E+01  -7.997866E+00  -1.350244E+01
    3.570000E+01  -8.007968E+00  -1.352489E+01
    3.580000E+01  -8.018049E+00  -1.354730E+01
    3.590000E+01  -8.028110E+00  -1.356968E+01
    3.600000E+01  -8.038151E+00  -1.359202E+01
    3.610000E+01  -8.048171E+00  -1.361434E+01
    3.620000E+01  -8.058171E+00  -1.363661E+01
    3.630000E+01  -8.068151E+00  -1.365886E+01
    3.640000E+01  -8.078110E+00  -1.368107E+01
    3.650000E+01  -8.088050E+00  -1.370324E+01
    3.660000E+01  -8.097970E+00  -1.372538E+01
    3.670000E+01  -8.107870E+00  -1.374749E+01
    3.680000E+01  -8.117750E+00  -1.376957E+01
    3.690000E+01  -8.127611E+00  -1.379161E+01
    3.700000E+01  -8.137452E+00  -1.381362E+01
    3.710000E+01  -8.147273E+00  -1.383560E+01
    3.720000E+01  -8.157075E+00  -1.385754E+01
    3.730000E+01  -8.166858E+00  -1.387945E+01
    3.740000E+01  -8.176622E+00  -1.390133E+01
    3.750000E+01  -8.186367E+00  -1.392318E+01
    3.760000E+01  -8.196092E+00  -1.394499E+01
    3.770000E+01  -8.205799E+00  -1.396677E+01
    3.780000E+01  -8.215487E+00  -1.398852E+01
    3.790000E+01  -8.225156E+00  -1.401024E+01
    3.800000E+01  -8.234806E+00  -1.403193E+01
    3.810000E+01  -8.244438E+00  -1.405358E+01
    3.820000E+01  -8.254051E+00  -1.407521E+01
    3.830000E+01  -8.263645E+00  -1.409680E+01
    3.840000E+01  -8.273222E+00  -1.411836E+01
    3.850000E+01  -8.282780E+00  -1.413989E+01
    3.860000E+01  -8.292319E+00  -1.416139E+01
    3.870000E+01  -8.301841E+00  -1.418285E+01
    3.880000E+01  -8.311344E+00  -1.420429E+01
    3.890000E+01  -8.320830E+00  -1.422570E+01
    3.900000E+01  -8.330298E+00  -1.424707E+01
    3.910000E+01  -8.339747E+00  -1.426842E+01
    3.920000E+01  -8.349179E+00  -1.428973E+01
    3.930000E+01  -8.358594E+00  -1.431101E+01
    3.940000E+01  -8.367990E+00  -1.433227E+01
    3.950000E+01  -8.377369E+00  -1.435349E+01
    3.960000E+01  -8.386731E+00  -1.437468E+01
    3.970000E+01  -8.396075E+00  -1.439585E+01
    3.980000E+01  -8.405402E+00  -1.441698E+01
    3.990000E+01  -8.414712E+00  -1.443809E+01
    4.000000E+01  -8.424004E+00  -1.445916E+01
    4.010000E+01  -8.433280E+00  -1.448021E+01
    4.020000E+01  -8.442538E+00  -1.450122E+01
    4.030000E+01  -8.451780E+00  -1.452221E+01
    4.040000E+01  -8.461004E+00  -1.454317E+01
    4.050000E+01  -8.470212E+00  -1.456409E+01
    4.060000E+01  -8.479402E+00  -1.458500E+01
    4.070000E+01  -8.488577E+00  -1.460586E+01
    4.080000E+01  -8.497734E+00  -1.462671E+01
    4.090000E+01  -8.506875E+00  -1.464752E+01
    4.100000E+01  -8.516000E+00  -1.466831E+01
    4.110000E+01  -8.525108E+00  -1.468906E+01
    4.120000E+01  -8.534199E+00  -1.470979E+01
    4.130000E+01  -8.543275E+00  -1.473049E+01
    4.140000E+01  -8.552334E+00  -1.475116E+01
    4.150000E+01  -8.561377E+00  -1.477181E+01
    4.160000E+01  -8.570404E+00  -1.479242E+01
    4.170000E+01  -8.579415E+00  -1.481301E+01
    4.180000E+01  -8.588410E+00  -1.483357E+01
    4.190000E+01  -8.597389E+00  -1.485410E+01
    4.200000E+01  -8.606352E+00  -1.487461E+01
    4.210000E+01  -8.615299E+00  -1.489509E+01
    4.220000E+01  -8.624231E+00  -1.491554E+01
    4.230000E+01  -8.633147E+00  -1.493596E+01
    4.240000E+01  -8.642047E+00  -1.495636E+01
    4.250000E+01  -8.650932E+00  -1.497672E+01
    4.260000E+01  -8.659801E+00  -1.499707E+01
    4.270000E+01  -8.668655E+00  -1.501738E+01
    4.280000E+01  -8.677494E+00  -1.503767E+01
    4.290000E+01  -8.686317E+00  -1.505793E+01
    4.300000E+01  -8.695125E+00  -1.507816E+01
    4.310000E+01  -8.703918E+00  -1.509837E+01
    4.320000E+01  -8.712696E+00  -1.511855E+01
    4.330000E+01  -8.721459E+00  -1.513871E+01
    4.340000E+01  -8.730206E+00  -1.515884E+01
    4.350000E+01  -8.738939E+00  -1.517894E+01
    4.360000E+01  -8.747657E+00  -1.519902E+01
    4.370000E+01  -8.756360E+00  -1.521907E+01
    4.380000E+01  -8.765048E+00  -1.523909E+01
    4.390000E+01  -8.773721E+00  -1.525909E+01
    4.400000E+01  -8.782380E+00  -1.527906E+01
    4.410000E+01  -8.791024E+00  -1.529901E+01
    4.420000E+01  -8.799654E+00  -1.531893E+01
    4.430000E+01  -8.808269E+00  -1.533883E+01
    4.440000E+01  -8.816870E+00  -1.535870E+01
    4.450000E+01  -8.825456E+00  -1.537854E+01
    4.460000E+01  -8.834028E+00  -1.539836E+01
    4.470000E+01  -8.842586E+00  -1.541816E+01
    4.480000E+01  -8.851129E+00  -1.543793E+01
    4.490000E+01  -8.859659E+00  -1.545767E+01
    4.500000E+01  -8.868174E+00  -1.547739E+01
    4.510000E+01  -8.876675E+00  -1.549709E+01
    4.520000E+01  -8.885162E+00  -1.551676E+01
    4.530000E+01  -8.893635E+00  -1.553640E+01
    4.540000E+01  -8.902094E+00  -1.555602E+01
    4.550000E+01  -8.910539E+00  -1.557562E+01
    4.560000E+01  -8.918971E+00  -1.559519E+01
    4.570000E+01  -8.927388E+00  -1.561473E+01
    4.580000E+01  -8.935792E+00  -1.563426E+01
    4.590000E+01  -8.944183E+00  -1.565376E+01
    4.600000E+01  -8.952559E+00  -1.567323E+01
    4.610000E+01  -8.960923E+00  -1.569268E+01
    4.620000E+01  -8.969272E+00  -1.571210E+01
    4.630000E+01  -8.977608E+00  -1.573151E+01
    4.640000E+01  -8.985931E+00  -1.575089E+01
    4.650000E+01  -8.994240E+00  -1.577024E+01
    4.660000E+01  -9.002536E+00  -1.578957E+01
    4.670000E+01  -9.010819E+00  -1.580888E+01
    4.680000E+01  -9.019088E+00  -1.582816E+01
    4.690000E+01  -9.027345E+00  -1.584742E+01
    4.700000E+01  -9.035588E+00  -1.586666E+01
    4.710000E+01  -9.043818E+00  -1.588587E+01
    4.720000E+01  -9.052035E+00  -1.590506E+01
    4.730000E+01  -9.060239E+00  -1.592423E+01
    4.740000E+01  -9.068430E+00  -1.594337E+01
    4.750000E+01  -9.076608E+00  -1.596249E+01
    4.760000E+01  -9.084773E+00  -1.598159E+01
    4.770000E+01  -9.092926E+00  -1.600066E+01
    4.780000E+01  -9.101066E+00  -1.601971E+01
    4.790000E+01  -9.109193E+00  -1.603874E+01
    4.800000E+01  -9.117307E+00  -1.605774E+01
    4.810000E+01  -9.125409E+00  -1.607673E+01
    4.820000E+01  -9.133498E+00  -1.609569E+01
    4.830000E+01  -9.141574E+00  -1.611463E+01
    4.840000E+01  -9.149638E+00  -1.613354E+01
    4.850000E+01  -9.157690E+00  -1.615244E+01
    4.860000E+01  -9.165729E+00  -1.617131E+01
    4.870000E+01  -9.173755E+00  -1.619016E+01
    4.880000E+01  -9.181770E+00  -1.620898E+01
    4.890000E+01  -9.189772E+00  -1.622779E+01
    4.900000E+01  -9.197762E+00  -1.624657E+01
    4.910000E+01  -9.205739E+00  -1.626533E+01
    4.920000E+01  -9.213705E+00  -1.628407E+01
    4.930000E+01  -9.221658E+00  -1.630278E+01
    4.940000E+01  -9.229599E+00  -1.632148E+01
    4.950000E+01  -9.237529E+00  -1.634015E+01
    4.960000E+01  -9.245446E+00  -1.635880E+01
    4.970000E+01  -9.253351E+00  -1.637743E+01
    4.980000E+01  -9.261244E+00  -1.639604E+01
    4.990000E+01  -9.269126E+00  -1.641462E+01
    5.000000E+01  -9.276995E+00  -1.643319E+01
    5.010000E+01  -9.284853E+00  -1.645173E+01
    5.020000E+01  -9.292699E+00  -1.647025E+01
    5.030000E+01  -9.300533E+00  -1.648875E+01
    5.040000E+01  -9.308356E+00  -1.650723E+01
    5.050000E+01  -9.316167E+00  -1.652569E+01
    5.060000E+01  -9.323966E+00  -1.654413E+01
    5.070000E+01  -9.331754E+00  -1.656255E+01
    5.080000E+01  -9.339530E+00  -1.658094E+01
    5.090000E+01  -9.347295E+00  -1.659932E+01
    5.100000E+01  -9.355048E+00  -1.661767E+01
    5.110000E+01  -9.362790E+00  -1.663600E+01
    5.120000E+01  -9.370520E+00  -1.665431E+01
    5.130000E+01  -9.378239E+00  -1.667260E+01
    5.140000E+01  -9.385947E+00  -1.669087E+01
    5.150000E+01  -9.393644E+00  -1.670913E+01
    5.160000E+01  -9.401329E+00  -1.672736E+01
    5.170000E+01  -9.409003E+00  -1.674556E+01
    5.180000E+01  -9.416666E+00  -1.676375E+01
