   142   887 0.1520062232691E+01 0.6541008200522E+00 0.1545899771399E+01 0.7482142859601E+00
   143   888 0.1497100652878E+01 0.6411658360157E+00 0.1517426168309E+01 0.7281343144663E+00
   144   889 0.1474854309848E+01 0.6270223655106E+00 0.1491614083959E+01 0.7075292718306E+00
   145   890 0.1454226686803E+01 0.6113535852072E+00 0.1467661707180E+01 0.6865174746539E+00
   146   891 0.1434287462364E+01 0.5950980155456E+00 0.1445578682589E+01 0.6648273026073E+00
   147   892 0.1415935408890E+01 0.5772670382731E+00 0.1425303031508E+01 0.6426571719593E+00
   148   893 0.1398522669231E+01 0.5588834012866E+00 0.1406628106995E+01 0.6204601462599E+00
   149   894 0.1382290370433E+01 0.5399308136800E+00 0.1389402486983E+01 0.5982710168455E+00
   150   895 0.1367083379788E+01 0.5199618779736E+00 0.1373592392410E+01 0.5758136681779E+00
   151   896 0.1353096242413E+01 0.4995110282896E+00 0.1358954413072E+01 0.5535220635579E+00
   152   897 0.1339920965167E+01 0.4786988143483E+00 0.1345477562156E+01 0.5311359699029E+00
   153   898 0.1327664868421E+01 0.4575313013855E+00 0.1332905280738E+01 0.5088612660195E+00
   154   899 0.1316436358207E+01 0.4358507798932E+00 0.1321268545361E+01 0.4864188738402E+00
   155   900 0.1305993786895E+01 0.4138008148103E+00 0.1310463607982E+01 0.4637983257645E+00
   156   901 0.1296366046247E+01 0.3915100070456E+00 0.1300699501464E+01 0.4416144689433E+00
   157   902 0.1287386104603E+01 0.3690678042145E+00 0.1291750615036E+01 0.4194143144526E+00
   158   903 0.1279173990987E+01 0.3464607874338E+00 0.1283417092346E+01 0.3971252849394E+00
   159   904 0.1271647499446E+01 0.3237329100677E+00 0.1275633275747E+01 0.3749407716075E+00
   160   905 0.1264682756526E+01 0.3009281429993E+00 0.1268688149949E+01 0.3524321520358E+00
   161   906 0.1258508035674E+01 0.2780855029087E+00 0.1262520000471E+01 0.3304230118807E+00
   162   907 0.1252799529615E+01 0.2552159464988E+00 0.1256745061465E+01 0.3080325028341E+00
   163   908 0.1247753202117E+01 0.2323475781466E+00 0.1251321114158E+01 0.2858825300680E+00
   164   909 0.1243040844879E+01 0.2094843799567E+00 0.1246982811566E+01 0.2634665778032E+00
   165   910 0.1239213096379E+01 0.1866967755508E+00 0.1242885666343E+01 0.2412381192882E+00
   166   911 0.1235671133371E+01 0.1639477518470E+00 0.1239046219291E+01 0.2190106655303E+00
   167   912 0.1232743401045E+01 0.1410771943468E+00 0.1236020343639E+01 0.1964755260136E+00
   168   913 0.1230234803239E+01 0.1182128203003E+00 0.1233355346124E+01 0.1743147052374E+00
   169   914 0.1228218666041E+01 0.9548481256311E-01 0.1230893758356E+01 0.1519762666570E+00
   170   915 0.1226935580708E+01 0.7278831363442E-01 0.1229150003916E+01 0.1293831469538E+00
   171   916 0.1225889752337E+01 0.5019448176498E-01 0.1227899516076E+01 0.1068881815505E+00
   172   917 0.1225500532150E+01 0.2766904643864E-01 0.1226821473591E+01 0.8435528935263E-01
   173   918 0.1225682232384E+01 0.4925410698694E-02 0.1226533475333E+01 0.6163249225231E-01
   174   919 0.1226068476853E+01 -.1768304815243E-01 0.1226443352969E+01 0.3885621170074E-01
   175   920 0.1227308406560E+01 -.4024522346998E-01 0.1226589417266E+01 0.1615115420142E-01
   176   921 0.1228817650230E+01 -.6270111348738E-01 0.1227584214821E+01 -.6564141527501E-02
   177   922 0.1230673411403E+01 -.8546052497193E-01 0.1228787034214E+01 -.2938457681100E-01
   178   923 0.1233524917275E+01 -.1080189681798E+00 0.1230348451918E+01 -.5221949765913E-01
   179   924 0.1236424168103E+01 -.1304894656656E+00 0.1232638612035E+01 -.7519615146800E-01
   180   925 0.1239940882719E+01 -.1531609950227E+00 0.1235048621661E+01 -.9814486123866E-01
   181   926 0.1244251820989E+01 -.1757804469508E+00 0.1238247812997E+01 -.1209978579536E+00
   182   927 0.1248770713055E+01 -.1982033193464E+00 0.1241651973176E+01 -.1437636885553E+00
   183   928 0.1253640239743E+01 -.2211424630790E+00 0.1245783011791E+01 -.1665804196484E+00
   184   929 0.1259630015273E+01 -.2435865598886E+00 0.1250355561716E+01 -.1893383514522E+00
   185   930 0.1265759764621E+01 -.2663405599029E+00 0.1255436699908E+01 -.2120610191431E+00
   186   931 0.1272170373609E+01 -.2889666840486E+00 0.1261217772913E+01 -.2347236978337E+00
   187   932 0.1279778359313E+01 -.3115545734252E+00 0.1267576051076E+01 -.2573290784183E+00
   188   933 0.1287664255346E+01 -.3343180987407E+00 0.1274469004499E+01 -.2798618844337E+00
   189   934 0.1296018512043E+01 -.3567757956636E+00 0.1282070626723E+01 -.3023215536361E+00
   190   935 0.1304725492407E+01 -.3795884180621E+00 0.1290343170299E+01 -.3246855977585E+00
   191   936 0.1314614553085E+01 -.4021638548116E+00 0.1299432608352E+01 -.3469645136277E+00
   192   937 0.1324972560947E+01 -.4244749711653E+00 0.1309100326000E+01 -.3691767214443E+00
   193   938 0.1335738709007E+01 -.4471416110489E+00 0.1319631446130E+01 -.3912836508109E+00
   194   939 0.1346987834810E+01 -.4697458496468E+00 0.1330862682164E+01 -.4131243294997E+00
   195   940 0.1359188766055E+01 -.4920228811559E+00 0.1343143306671E+01 -.4347113812197E+00
   196   941 0.1372296484799E+01 -.5145068925273E+00 0.1356252542761E+01 -.4561666811824E+00
   197   942 0.1386039925542E+01 -.5369896990758E+00 0.1370166067238E+01 -.4775173237948E+00
   198   943 0.1400602886387E+01 -.5592500460990E+00 0.1385217646222E+01 -.4986321098309E+00
   199   944 0.1416074279906E+01 -.5812864860459E+00 0.1401286136961E+01 -.5190016479662E+00
   200   945 0.1432481302635E+01 -.6034833758119E+00 0.1418473581965E+01 -.5391342544966E+00
   201   946 0.1450017755969E+01 -.6253398229298E+00 0.1436800181899E+01 -.5587905132788E+00
   202   947 0.1468707123918E+01 -.6471442344361E+00 0.1456427209374E+01 -.5772947937428E+00
   203   948 0.1488700173247E+01 -.6688880088772E+00 0.1477074532638E+01 -.5954573145446E+00
   204   949 0.1510324426399E+01 -.6901059677990E+00 0.1499154599118E+01 -.6118953364958E+00
   205   950 0.1534481282505E+01 -.7108853738641E+00 0.1522225045114E+01 -.6275414897230E+00
   206   951 0.1560470734985E+01 -.7306090204533E+00 0.1546523393542E+01 -.6410601399426E+00
   207   952 0.1589174796938E+01 -.7495200422411E+00 0.1571782962763E+01 -.6527963872232E+00
   208   953 0.1620819162921E+01 -.7666305454469E+00 0.1598056942906E+01 -.6625592721592E+00
   209   954 0.1656126979524E+01 -.7814653533606E+00 0.1624502452684E+01 -.6695420925510E+00
   210   955 0.1694434340825E+01 -.7925773551404E+00 0.1651770403851E+01 -.6741125723740E+00
   211   956 0.1735827747988E+01 -.7980623718391E+00 0.1678752416050E+01 -.6762064305131E+00
   212   957 0.1780519385012E+01 -.7966679539779E+00 0.1705392073942E+01 -.6760037088483E+00
   213   958 0.1828663547990E+01 -.7867410214334E+00 0.1731987418708E+01 -.6730974073085E+00
   214   959 0.1879895919726E+01 -.7671253395867E+00 0.1758267475330E+01 -.6681314851183E+00
   215   960 0.1933582503160E+01 -.7387457574717E+00 0.1783735507233E+01 -.6612733910529E+00
   216   961 0.1988332948510E+01 -.7021079166056E+00 0.1808518243682E+01 -.6525122503885E+00
   217   962 0.2042274814626E+01 -.6607867493284E+00 0.1832844368369E+01 -.6418497017608E+00
   218   963 0.2093502328873E+01 -.6152030167458E+00 0.1856640439382E+01 -.6297879302537E+00
   219   964 0.2140848295364E+01 -.5671258120095E+00 0.1879880771133E+01 -.6163287748321E+00
   220   965 0.2181822412293E+01 -.5175551310463E+00 0.1902597579865E+01 -.6015172424940E+00
   221   966 0.2216534221554E+01 -.4663836253961E+00 0.1924814241483E+01 -.5856014365483E+00
   222   967 0.2244394308315E+01 -.4139844164706E+00 0.1946660281268E+01 -.5681608973961E+00
   223   968 0.2265435773744E+01 -.3611702450445E+00 0.1968076829824E+01 -.5495967152963E+00
   224   969 0.2281466113338E+01 -.3073683450252E+00 0.1989116327261E+01 -.5299362065961E+00
   225   970 0.2292681531897E+01 -.2534344824417E+00 0.2009824603811E+01 -.5091106866077E+00
   226   971 0.2298364090153E+01 -.1997300889264E+00 0.2030370882638E+01 -.4867405645843E+00
   227   972 0.2301151078561E+01 -.1461503867916E+00 0.2050714554687E+01 -.4630677110101E+00
   228   973 0.2300851956312E+01 -.9345907531528E-01 0.2070330313942E+01 -.4380927895278E+00
   229   974 0.2297497924455E+01 -.4185573768429E-01 0.2089757065175E+01 -.4115629657787E+00
   230   975 0.2291954039726E+01 0.8156306052538E-02 0.2109049570443E+01 -.3835853213849E+00
   231   976 0.2284093586713E+01 0.5614504708578E-01 0.2128274337989E+01 -.3538065308367E+00
   232   977 0.2274183852721E+01 0.1032524712293E+00 0.2147533482573E+01 -.3216388943097E+00
   233   978 0.2263397334373E+01 0.1485414783548E+00 0.2166012406112E+01 -.2876179536979E+00
   234   979 0.2249588661683E+01 0.1911956690573E+00 0.2183841453046E+01 -.2513679109440E+00
   235   722 0.2263180540535E+01 0.2265094572843E+00 0.2226708303941E+01 -.2086684794053E+00
   236   723 0.2247723960878E+01 0.2664290729574E+00 0.2243083543509E+01 -.1671578514148E+00
   237   724 0.2231722810915E+01 0.3047512034564E+00 0.2259351079915E+01 -.1232357553467E+00
   238   725 0.2214639205615E+01 0.3405427114449E+00 0.2273562214508E+01 -.7705870874829E-01
   239   726 0.2196320466161E+01 0.3745095298289E+00 0.2287384740068E+01 -.2908267941671E-01
   240   727 0.2177648801387E+01 0.4063357147169E+00 0.2299342177469E+01 0.2144712916285E-01
   241   728 0.2158556476424E+01 0.4367390975797E+00 0.2310179499144E+01 0.7277974789205E-01
   242   729 0.2139000169709E+01 0.4651941408081E+00 0.2318623331500E+01 0.1262595576442E+00
   243   730 0.2118394217926E+01 0.4921611381350E+00 0.2325854787414E+01 0.1802080283182E+00
   244   731 0.2097502351118E+01 0.5172718681094E+00 0.2328745024690E+01 0.2355800988168E+00
   245   732 0.2076210290065E+01 0.5411625850059E+00 0.2329396576141E+01 0.2908915217388E+00
   246   733 0.2054369437155E+01 0.5641530608873E+00 0.2326145726624E+01 0.3452332217520E+00
   247   734 0.2032197810169E+01 0.5852710246457E+00 0.2316491202037E+01 0.3994804927176E+00
   248   735 0.2009407630745E+01 0.6055739765150E+00 0.2301748969949E+01 0.4518287139054E+00
   249   736 0.1986148670401E+01 0.6243819387951E+00 0.2280583291236E+01 0.5028680148005E+00
   250   737 0.1962336179261E+01 0.6420250558956E+00 0.2252321275312E+01 0.5529411108984E+00
   251   738 0.1937958935651E+01 0.6584446970312E+00 0.2216904460654E+01 0.6008434438492E+00
   252   739 0.1913052845920E+01 0.6735170969808E+00 0.2174999729324E+01 0.6474102878301E+00
   253   740 0.1887732094173E+01 0.6870403689554E+00 0.2127379748206E+01 0.6923520650736E+00
   254   741 0.1861953123999E+01 0.6992411953105E+00 0.2076957591309E+01 0.7350231616281E+00
   255   742 0.1835727626132E+01 0.7098555087815E+00 0.2024823845302E+01 0.7733735278088E+00
   256   743 0.1809123034586E+01 0.7189697298363E+00 0.1972778354204E+01 0.8063690247040E+00
   257   744 0.1782232277367E+01 0.7265522170184E+00 0.1922555977027E+01 0.8324906491409E+00
   258   745 0.1755101783649E+01 0.7325641522622E+00 0.1873821058999E+01 0.8503036780148E+00
   259   746 0.1727960045710E+01 0.7364353247340E+00 0.1827450842999E+01 0.8598220208263E+00
   260   747 0.1700704166525E+01 0.7387971586666E+00 0.1782909285586E+01 0.8620245346923E+00
   261   748 0.1673600144993E+01 0.7394240107078E+00 0.1740339672641E+01 0.8589014569893E+00
   262   749 0.1646331556925E+01 0.7380665909299E+00 0.1699699523966E+01 0.8516763968107E+00
   263   750 0.1619463810144E+01 0.7347984262510E+00 0.1660976413370E+01 0.8407948904445E+00
   264   751 0.1593292738291E+01 0.7298161315069E+00 0.1625232831434E+01 0.8282729405983E+00
   265   752 0.1567564677085E+01 0.7232196927090E+00 0.1592131339776E+01 0.8135326531299E+00
   266   753 0.1542359703985E+01 0.7147244649098E+00 0.1561322104433E+01 0.7978147614884E+00
   267   754 0.1518378089093E+01 0.7047797424697E+00 0.1532825908481E+01 0.7806432373906E+00
   268   755 0.1494986283266E+01 0.6933724556116E+00 0.1506798379569E+01 0.7625626895246E+00
   269   756 0.1472757082940E+01 0.6805563144448E+00 0.1482336211451E+01 0.7440309675409E+00
   270   757 0.1451665247928E+01 0.6667077530141E+00 0.1459421362912E+01 0.7250985666652E+00
   271   758 0.1431459006238E+01 0.6516100561234E+00 0.1438107461490E+01 0.7055475199175E+00
   272   759 0.1412658725020E+01 0.6356877987586E+00 0.1418306961187E+01 0.6855228258099E+00
   273   760 0.1394524455492E+01 0.6188755550129E+00 0.1399835821899E+01 0.6653632456285E+00
   274   761 0.1377918197913E+01 0.6012619398837E+00 0.1382602971761E+01 0.6451069892658E+00
   275   762 0.1361967280884E+01 0.5831162016789E+00 0.1366612425637E+01 0.6245395687055E+00
   276   763 0.1347370281022E+01 0.5642335047823E+00 0.1351758608147E+01 0.6038244277782E+00
   277   764 0.1333243504165E+01 0.5449437269714E+00 0.1337839525745E+01 0.5831562477911E+00
   278   765 0.1320579280460E+01 0.5251661786692E+00 0.1324750028623E+01 0.5624857020941E+00
   279   766 0.1308374794508E+01 0.5051036748405E+00 0.1312524498266E+01 0.5415852201944E+00
   280   767 0.1297210397570E+01 0.4845619747723E+00 0.1301087739890E+01 0.5205436161288E+00
   281   768 0.1286739633762E+01 0.4636368998134E+00 0.1290556169351E+01 0.4997609636514E+00
   282   769 0.1277119159577E+01 0.4425159461592E+00 0.1280962947164E+01 0.4787176377098E+00
   283   770 0.1267950186138E+01 0.4212320501265E+00 0.1271856067740E+01 0.4578263476298E+00
   284   771 0.1259701262079E+01 0.3996914319643E+00 0.1263293134279E+01 0.4369058932995E+00
   285   772 0.1251898581894E+01 0.3780272819066E+00 0.1255469411752E+01 0.4157715469031E+00
   286   773 0.1244740478209E+01 0.3562285425605E+00 0.1248413430546E+01 0.3949333615833E+00
   287   774 0.1238032771978E+01 0.3343508126178E+00 0.1241880559429E+01 0.3737195866298E+00
   288   775 0.1231982069825E+01 0.3123805498104E+00 0.1235591847363E+01 0.3527448490435E+00
   289   776 0.1226363885219E+01 0.2903712381548E+00 0.1230069923452E+01 0.3317629364935E+00
   290   777 0.1221227688494E+01 0.2683520619482E+00 0.1225138854762E+01 0.3105532261843E+00
   291   778 0.1216584734434E+01 0.2463451760698E+00 0.1220356237635E+01 0.2895891078972E+00
   292   779 0.1212473740418E+01 0.2243703642866E+00 0.1216147204092E+01 0.2683541021474E+00
   293   780 0.1208638608286E+01 0.2024173462750E+00 0.1212568244567E+01 0.2472063816608E+00
   294   781 0.1205335292012E+01 0.1805077990447E+00 0.1209072193811E+01 0.2261337724023E+00
   295   782 0.1202591197283E+01 0.1586991777909E+00 0.1206107234618E+01 0.2047200634204E+00
   296   783 0.1199975162834E+01 0.1368886812309E+00 0.1203691674930E+01 0.1834167246376E+00
   297   784 0.1198089348945E+01 0.1151936096305E+00 0.1201441524009E+01 0.1621543128650E+00
   298   785 0.1196462140091E+01 0.9358205460215E-01 0.1199567659240E+01 0.1407081972902E+00
   299   786 0.1195311142632E+01 0.7200092460942E-01 0.1198306726061E+01 0.1190963101569E+00
   300   787 0.1194540646386E+01 0.5030454423951E-01 0.1197077030246E+01 0.9760497432360E-01
   301   788 0.1194167712063E+01 0.2872559463327E-01 0.1196275672870E+01 0.7609765370337E-01
   302   789 0.1194326814447E+01 0.7109757508507E-02 0.1196092765296E+01 0.5437142180934E-01
   303   790 0.1194780922526E+01 -.1434482103509E-01 0.1195940315543E+01 0.3261089986312E-01
   304   791 0.1195732749201E+01 -.3570898961577E-01 0.1196346252410E+01 0.1073253717094E-01
   305   792 0.1197152624529E+01 -.5730071079262E-01 0.1196970571331E+01 -.1110063220975E-01
   306   793 0.1198853193198E+01 -.7879108990193E-01 0.1197921146871E+01 -.3294775549066E-01
   307   794 0.1201149855396E+01 -.1002515783922E+00 0.1199415784210E+01 -.5479026485559E-01
   308   795 0.1203874508608E+01 -.1215812607579E+00 0.1201131089400E+01 -.7667935664773E-01
   309   796 0.1206640527266E+01 -.1432543580139E+00 0.1203400011749E+01 -.9865317071944E-01
   310   797 0.1210415478805E+01 -.1647436895564E+00 0.1205901357225E+01 -.1205331291956E+00
   311   798 0.1214395997169E+01 -.1861612441765E+00 0.1208815703069E+01 -.1424552541465E+00
   312   799 0.1218544605973E+01 -.2077275423518E+00 0.1212370319481E+01 -.1643487270650E+00
   313   800 0.1223658391948E+01 -.2292956182182E+00 0.1216156407032E+01 -.1861711233561E+00
   314   801 0.1229075677769E+01 -.2506347121604E+00 0.1220452408089E+01 -.2079558811151E+00
   315   802 0.1234697627841E+01 -.2722092454877E+00 0.1225275006174E+01 -.2296950358984E+00
   316   803 0.1241093503750E+01 -.2937868290735E+00 0.1230588798354E+01 -.2513761740922E+00
   317   804 0.1248029508918E+01 -.3150804511463E+00 0.1236483008322E+01 -.2729872887298E+00
   318   805 0.1255124579543E+01 -.3366990029072E+00 0.1242814575218E+01 -.2945268316999E+00
   319   806 0.1262724489546E+01 -.3581137962462E+00 0.1249690450086E+01 -.3160094117001E+00
   320   807 0.1271180803569E+01 -.3796859121392E+00 0.1257237520465E+01 -.3374271810005E+00
   321   808 0.1279864800158E+01 -.4010137560463E+00 0.1265344470730E+01 -.3587716011704E+00
   322   809 0.1288883615756E+01 -.4225472279161E+00 0.1274022948254E+01 -.3800770832495E+00
   323   810 0.1298754511431E+01 -.4437036454692E+00 0.1283364192272E+01 -.4013230419943E+00
   324   811 0.1309227678840E+01 -.4650617715897E+00 0.1293387648440E+01 -.4225129290913E+00
   325   812 0.1320046619534E+01 -.4861734033701E+00 0.1304223856146E+01 -.4436262602297E+00
   326   813 0.1331347266600E+01 -.5074082851996E+00 0.1315571638318E+01 -.4645632217193E+00
   327   814 0.1343256760164E+01 -.5283855621145E+00 0.1327922654607E+01 -.4852811001353E+00
   328   815 0.1356051986710E+01 -.5492797187123E+00 0.1340848932358E+01 -.5058924966042E+00
   329   816 0.1369442716055E+01 -.5702233727764E+00 0.1354869059307E+01 -.5264627292982E+00
   330   817 0.1383493062986E+01 -.5908394678891E+00 0.1369555748212E+01 -.5465404808689E+00
   331   818 0.1398183636222E+01 -.6113701780301E+00 0.1385399688813E+01 -.5663889685898E+00
   332   819 0.1413693277807E+01 -.6316678388006E+00 0.1401812750030E+01 -.5860403850447E+00
   333   820 0.1429996718084E+01 -.6519843207208E+00 0.1419789949493E+01 -.6048866253304E+00
   334   821 0.1447277303417E+01 -.6719170450071E+00 0.1438237201227E+01 -.6233245867061E+00
   335   822 0.1465555058427E+01 -.6916980941779E+00 0.1458408584098E+01 -.6408606497578E+00
   336   823 0.1484902371042E+01 -.7112747994038E+00 0.1479068057772E+01 -.6575602432618E+00
   337   824 0.1505493008335E+01 -.7302717859756E+00 0.1501501216327E+01 -.6728471613423E+00
   338   825 0.1527439284845E+01 -.7485792138754E+00 0.1524338786669E+01 -.6870052363938E+00
   339   826 0.1551302317518E+01 -.7666866012926E+00 0.1548848629831E+01 -.6990731092825E+00
   340   827 0.1577178257150E+01 -.7837330204882E+00 0.1573743851545E+01 -.7091798624171E+00
   341   828 0.1605224464378E+01 -.7996113353209E+00 0.1599596157907E+01 -.7172845184808E+00
   342   829 0.1635942706383E+01 -.8141177403225E+00 0.1625858063213E+01 -.7230610587093E+00
   343   830 0.1669803627371E+01 -.8265223676481E+00 0.1652150217800E+01 -.7260462680278E+00
   344   831 0.1706247309728E+01 -.8362536039846E+00 0.1678586453032E+01 -.7268375453488E+00
   345   832 0.1745199019909E+01 -.8413857438240E+00 0.1705034659928E+01 -.7251596346609E+00
   346   833 0.1786849823754E+01 -.8408629822626E+00 0.1730652107555E+01 -.7213445610450E+00
   347   834 0.1830949049223E+01 -.8317415077500E+00 0.1755850109653E+01 -.7153254644902E+00
   348   835 0.1878155929197E+01 -.8137640482937E+00 0.1780559916118E+01 -.7076020353507E+00
   349   836 0.1928775358424E+01 -.7861624881738E+00 0.1804757719226E+01 -.6983307998510E+00
   350   837 0.1981436157064E+01 -.7501524921988E+00 0.1828490765234E+01 -.6873073761854E+00
   351   838 0.2034945814749E+01 -.7087817893292E+00 0.1851596304725E+01 -.6751202486778E+00
   352   839 0.2087980179450E+01 -.6635730213006E+00 0.1874284172965E+01 -.6615420853984E+00
   353   840 0.2137830760811E+01 -.6159948443054E+00 0.1896557082683E+01 -.6465296787826E+00
   354   841 0.2182135646647E+01 -.5674661155647E+00 0.1918282416046E+01 -.6306720713678E+00
   355   842 0.2221030392407E+01 -.5183102503742E+00 0.1939651696439E+01 -.6135898413585E+00
   356   843 0.2253421274456E+01 -.4684248723974E+00 0.1960623114233E+01 -.5954756260839E+00
   357   844 0.2279424163225E+01 -.4171633813210E+00 0.1981218362042E+01 -.5764480111110E+00
   358   845 0.2299057813245E+01 -.3655454672276E+00 0.2001488136717E+01 -.5564571240334E+00
   359   846 0.2312301280354E+01 -.3134657758250E+00 0.2021566541170E+01 -.5352187055491E+00
   360   847 0.2321650415957E+01 -.2600734428937E+00 0.2041326193029E+01 -.5132500760543E+00
   361   848 0.2326929083716E+01 -.2077378961094E+00 0.2060924327885E+01 -.4899412329331E+00
   362   849 0.2327900934219E+01 -.1545820748287E+00 0.2079938319567E+01 -.4654170437553E+00
   363   850 0.2327479799726E+01 -.1023791553394E+00 0.2098835011456E+01 -.4396476904131E+00
   364   851 0.2323336077298E+01 -.5069717710362E-01 0.2117770151156E+01 -.4120939403016E+00
   365   852 0.2318020984182E+01 -.7658341695415E-03 0.2136625731811E+01 -.3832542346681E+00
   366   853 0.2309789206880E+01 0.4774738781878E-01 0.2155540251004E+01 -.3524328259354E+00
   367   854 0.2301079354940E+01 0.9508688304349E-01 0.2173568357839E+01 -.3194997766336E+00
   368   855 0.2289417630906E+01 0.1406959596744E+00 0.2191586751593E+01 -.2847865725179E+00
   369   856 0.2277119793673E+01 0.1848062999957E+00 0.2209614341252E+01 -.2478835497355E+00
   370   573 0.2289210614765E+01 0.2183672915537E+00 0.2250583453685E+01 -.2022784670808E+00
   371   574 0.2275263995806E+01 0.2592412030644E+00 0.2266889821046E+01 -.1598396866410E+00
   372   575 0.2259590370450E+01 0.2980093331679E+00 0.2282069613181E+01 -.1153219654860E+00
   373   576 0.2243185435442E+01 0.3345854024466E+00 0.2297191521291E+01 -.6810309197124E-01
   374   577 0.2226416302518E+01 0.3693062697268E+00 0.2310102875144E+01 -.1960298016052E-01
   375   578 0.2208666392925E+01 0.4020017693306E+00 0.2323108857253E+01 0.3136438568992E-01
   376   579 0.2190170741312E+01 0.4332544427765E+00 0.2333412691056E+01 0.8320283382442E-01
   377   580 0.2171453091836E+01 0.4623627410242E+00 0.2343368560154E+01 0.1366633191393E+00
   378   581 0.2152444765624E+01 0.4899629430070E+00 0.2350290038794E+01 0.1910346369430E+00
   379   582 0.2132899605441E+01 0.5164241341754E+00 0.2355289186974E+01 0.2452793514872E+00
   380   583 0.2112529126997E+01 0.5415343207169E+00 0.2358051825046E+01 0.2997293623610E+00
   381   584 0.2091862152165E+01 0.5652507842404E+00 0.2355309589808E+01 0.3526864519173E+00
   382   585 0.2070690042327E+01 0.5882555399546E+00 0.2348396091021E+01 0.4050416323726E+00
   383   586 0.2049141366213E+01 0.6098845644638E+00 0.2335993995207E+01 0.4554503401460E+00
   384   587 0.2027189830575E+01 0.6302743880712E+00 0.2316959341948E+01 0.5046223738831E+00
   385   588 0.2004645551226E+01 0.6499229897214E+00 0.2290109708926E+01 0.5528601998165E+00
   386   589 0.1981676745562E+01 0.6682591129446E+00 0.2256244695376E+01 0.5993676698583E+00
   387   590 0.1958032771559E+01 0.6855202646685E+00 0.2216709892771E+01 0.6454742364895E+00
   388   591 0.1933972575466E+01 0.7016142696679E+00 0.2171263233275E+01 0.6910259370449E+00
   389   592 0.1909599612656E+01 0.7163249150428E+00 0.2122692894763E+01 0.7356417392790E+00
   390   593 0.1884731318800E+01 0.7300608297084E+00 0.2071632432319E+01 0.7782793698223E+00
   391   594 0.1859593585711E+01 0.7422050174083E+00 0.2021201301435E+01 0.8160578402640E+00
   392   595 0.1834083033814E+01 0.7530678972922E+00 0.1972273524731E+01 0.8486258243576E+00
   393   596 0.1808255668737E+01 0.7625987967968E+00 0.1925581411910E+01 0.8725458852711E+00
   394   597 0.1782139549874E+01 0.7706511025833E+00 0.1881295536806E+01 0.8886144977301E+00
   395   598 0.1755651167725E+01 0.7771217164642E+00 0.1838281522702E+01 0.8963247902681E+00
   396   599 0.1728999649261E+01 0.7819030738569E+00 0.1796842678560E+01 0.8985126515003E+00
