 #      107
0.4401035011000E+00 -.2161964178000E+00
0.4401035011000E+00 0.0000000000000E+00
0.4401035011000E+00 0.3215213418000E+00
0.4399788082000E+00 0.3215228319000E+00
0.4399788082000E+00 0.4314444065000E+00
0.5550991893000E+00 0.4997805357000E+00
0.5596795678000E+00 0.5031232238000E+00
0.5635802746000E+00 0.5073090792000E+00
0.5660001636000E+00 0.5109971762000E+00
0.5679363608000E+00 0.5152245164000E+00
0.5692114830000E+00 0.5197817683000E+00
0.5697420835000E+00 0.5242052078000E+00
0.5697727799000E+00 0.5794501901000E+00
0.5728207827000E+00 0.5794501901000E+00
0.6014161110000E+00 0.5959601998000E+00
0.6996684074000E+00 0.5959601998000E+00
0.6997699738000E+00 0.4029684365000E+00
0.7647991180000E+00 0.3855440617000E+00
0.7656316757000E+00 0.3886527419000E+00
0.9009382129000E+00 0.3523973227000E+00
0.9488751292000E+00 0.3395522833000E+00
0.9520909786000E+00 0.3386904299000E+00
0.9553933144000E+00 0.3382556140000E+00
0.9586958289000E+00 0.3378207386000E+00
0.9620249867000E+00 0.3378207386000E+00
0.1061592937000E+01 0.3378199935000E+00
0.1061592937000E+01 0.2639900148000E+00
0.8179399967000E+00 0.2639900148000E+00
0.8176299930000E+00 0.2282100022000E+00
0.8361999989000E+00 0.1917700022000E+00
0.8498100042000E+00 0.1739899963000E+00
0.8614900112000E+00 0.1562100053000E+00
0.8714699745000E+00 0.1384299994000E+00
0.8799600005000E+00 0.1206500009000E+00
0.8870700002000E+00 0.1028700024000E+00
0.8934599757000E+00 0.8320999891000E-01
0.8943399787000E+00 0.8117000014000E-01
0.8990100026000E+00 0.6095999852000E-01
0.9023200274000E+00 0.4064000025000E-01
0.9042900205000E+00 0.2032000013000E-01
0.9049400091000E+00 0.0000000000000E+00
0.9042900205000E+00 -.2032000013000E-01
0.9023200274000E+00 -.4064000025000E-01
0.8990100026000E+00 -.6095999852000E-01
0.8943399787000E+00 -.8117000014000E-01
0.8934599757000E+00 -.8320999891000E-01
0.8870700002000E+00 -.1028700024000E+00
0.8799600005000E+00 -.1206500009000E+00
0.8714699745000E+00 -.1384299994000E+00
0.8614900112000E+00 -.1562100053000E+00
0.8498100042000E+00 -.1739899963000E+00
0.8361999989000E+00 -.1917700022000E+00
0.8176299930000E+00 -.2282100022000E+00
0.8179399967000E+00 -.2639900148000E+00
0.1061592937000E+01 -.2639900148000E+00
0.1061592937000E+01 -.3378199935000E+00
0.9620249867000E+00 -.3378199935000E+00
0.9586958289000E+00 -.3378205001000E+00
0.9553933144000E+00 -.3382553458000E+00
0.9520909786000E+00 -.3386901915000E+00
0.9488751292000E+00 -.3395520151000E+00
0.9144053459000E+00 -.3487884700000E+00
0.9143999815000E+00 -.3487884700000E+00
0.8289594650000E+00 -.3716832697000E+00
0.8208111525000E+00 -.3632352352000E+00
0.8191677928000E+00 -.3571011424000E+00
0.7604683638000E+00 -.3728313446000E+00
0.7578826547000E+00 -.3631768227000E+00
0.7567195892000E+00 -.3602735996000E+00
0.7548447847000E+00 -.3579792082000E+00
0.7519281507000E+00 -.3562789261000E+00
0.7488427758000E+00 -.3556678295000E+00
0.7460945249000E+00 -.3559886217000E+00
0.7020179033000E+00 -.3677970767000E+00
0.6978086233000E+00 -.3691498637000E+00
0.6938136816000E+00 -.3708791137000E+00
0.6900671721000E+00 -.3729474247000E+00
0.6865365505000E+00 -.3753637373000E+00
0.6297727227000E+00 -.4172788262000E+00
0.6244335771000E+00 -.4218076169000E+00
0.6206540465000E+00 -.4260596037000E+00
0.6174074411000E+00 -.4308108985000E+00
0.6147633195000E+00 -.4360088110000E+00
0.6128727794000E+00 -.4412996173000E+00
0.6117379069000E+00 -.4462779760000E+00
0.6111682057000E+00 -.4514687657000E+00
0.6111682057000E+00 -.4560823739000E+00
0.6117361784000E+00 -.4612995386000E+00
0.6295009255000E+00 -.5739028454000E+00
0.7028999925000E+00 -.5738999844000E+00
0.7028999925000E+00 -.5958999991000E+00
0.6021999717000E+00 -.5958999991000E+00
0.5729478002000E+00 -.5794501901000E+00
0.5704078078000E+00 -.5794501901000E+00
0.5704078078000E+00 -.5806871653000E+00
0.5698997974000E+00 -.5806871653000E+00
0.5698997974000E+00 -.5121071339000E+00
0.5651448965000E+00 -.5059095621000E+00
0.5607050061000E+00 -.5001260042000E+00
0.5173776746000E+00 -.4888049364000E+00
0.4892865419000E+00 -.4812888205000E+00
0.4387953877000E+00 -.4672330022000E+00
0.4682942331000E+00 -.4672330022000E+00
0.4682606459000E+00 -.2955457568000E+00
0.4605939388000E+00 -.2521620393000E+00
0.4598446488000E+00 -.2500952482000E+00
0.4401035011000E+00 -.2161964178000E+00
