 #      73
0.4559461474000E+00 -.4374998808000E-01
0.4549354613000E+00 0.0000000000000E+00
0.4562290609000E+00 0.4374998808000E-01
0.4597832859000E+00 0.8749997616000E-01
0.4654852748000E+00 0.1312500238000E+00
0.4656250179000E+00 0.1321900487000E+00
0.4733005762000E+00 0.1750000119000E+00
0.4853167534000E+00 0.2187500000000E+00
0.4875000119000E+00 0.2252787799000E+00
0.5054381490000E+00 0.2624999881000E+00
0.5093750358000E+00 0.2695437670000E+00
0.5312500000000E+00 0.2961511016000E+00
0.5460465550000E+00 0.3062500358000E+00
0.5531250238000E+00 0.3117436171000E+00
0.5750000477000E+00 0.3218822479000E+00
0.5968750119000E+00 0.3256561458000E+00
0.6187500358000E+00 0.3245418072000E+00
0.6406250596000E+00 0.3190796375000E+00
0.6625000238000E+00 0.3092674613000E+00
0.6669747233000E+00 0.3062500358000E+00
0.6843750477000E+00 0.2985808253000E+00
0.7062500715000E+00 0.2852619886000E+00
0.7281250358000E+00 0.2678346932000E+00
0.7335224152000E+00 0.2624999881000E+00
0.7500000596000E+00 0.2500948906000E+00
0.7718750238000E+00 0.2296221703000E+00
0.7817406654000E+00 0.2187500000000E+00
0.7937500477000E+00 0.2070217133000E+00
0.8156250715000E+00 0.1816031486000E+00
0.8207169771000E+00 0.1750000119000E+00
0.8375000358000E+00 0.1522126943000E+00
0.8511233926000E+00 0.1312500238000E+00
0.8593750596000E+00 0.1154810935000E+00
0.8728702664000E+00 0.8749997616000E-01
0.8812500834000E+00 0.5976820365000E-01
0.8859969378000E+00 0.4374998808000E-01
0.8909764290000E+00 0.0000000000000E+00
0.8876396418000E+00 -.4374998808000E-01
0.8812500834000E+00 -.6807197630000E-01
0.8761380315000E+00 -.8749997616000E-01
0.8593750596000E+00 -.1247872040000E+00
0.8562729359000E+00 -.1312500238000E+00
0.8375000358000E+00 -.1615013331000E+00
0.8281181455000E+00 -.1750000119000E+00
0.8156250715000E+00 -.1916349828000E+00
0.7937500477000E+00 -.2172669470000E+00
0.7922944427000E+00 -.2187500000000E+00
0.7718750238000E+00 -.2416595966000E+00
0.7500000596000E+00 -.2622998059000E+00
0.7497456074000E+00 -.2624999881000E+00
0.7281250358000E+00 -.2846731544000E+00
0.7062500715000E+00 -.3029884994000E+00
0.7012556791000E+00 -.3062500060000E+00
0.6843750477000E+00 -.3234245181000E+00
0.6625000238000E+00 -.3407405019000E+00
0.6465610862000E+00 -.3499999940000E+00
0.6406250596000E+00 -.3572704196000E+00
0.6187500358000E+00 -.3759936392000E+00
0.5936115384000E+00 -.3907662034000E+00
0.5684730411000E+00 -.4055387676000E+00
0.5531936884000E+00 -.3777693808000E+00
0.5379143357000E+00 -.3499999940000E+00
0.5312500000000E+00 -.3424265981000E+00
0.5149075389000E+00 -.3062500060000E+00
0.5093750358000E+00 -.2965887189000E+00
0.4964492619000E+00 -.2624999881000E+00
0.4875000119000E+00 -.2379624993000E+00
0.4822188914000E+00 -.2187500000000E+00
0.4718618691000E+00 -.1750000119000E+00
0.4656250179000E+00 -.1384615600000E+00
0.4645599127000E+00 -.1312500238000E+00
0.4591956139000E+00 -.8749997616000E-01
0.4559461474000E+00 -.4374998808000E-01
