 #      89
0.1083945630000E+01 0.0000000000000E+00
0.1081550160000E+01 0.1000000000000E+00
0.1081598260000E+01 0.2000000000000E+00
0.1083312260000E+01 0.3000000000000E+00
0.1086727760000E+01 0.4000000000000E+00
0.1092000970000E+01 0.5000000000000E+00
0.1097202100000E+01 0.5750000000000E+00
0.1105625000000E+01 0.6529440080000E+00
0.1121052940000E+01 0.7250000000000E+00
0.1145468750000E+01 0.7794829920000E+00
0.1183296740000E+01 0.8250000000000E+00
0.1216713130000E+01 0.8500000000000E+00
0.1265000000000E+01 0.8739778510000E+00
0.1304843750000E+01 0.8871822930000E+00
0.1357968750000E+01 0.8980993410000E+00
0.1397812500000E+01 0.9025760060000E+00
0.1450937500000E+01 0.9042465390000E+00
0.1504062500000E+01 0.9013047800000E+00
0.1543906250000E+01 0.8964489600000E+00
0.1597031250000E+01 0.8865861050000E+00
0.1640349430000E+01 0.8750000000000E+00
0.1690000000000E+01 0.8587176480000E+00
0.1729843750000E+01 0.8425314040000E+00
0.1769687500000E+01 0.8237499650000E+00
0.1813806440000E+01 0.8000000000000E+00
0.1854527580000E+01 0.7750000000000E+00
0.1891033160000E+01 0.7500000000000E+00
0.1929062500000E+01 0.7210864770000E+00
0.1968906250000E+01 0.6876223940000E+00
0.2008750000000E+01 0.6501352230000E+00
0.2035312500000E+01 0.6224513440000E+00
0.2075156250000E+01 0.5763651180000E+00
0.2101718750000E+01 0.5414047950000E+00
0.2129830390000E+01 0.5000000000000E+00
0.2159405400000E+01 0.4500000000000E+00
0.2184857870000E+01 0.4000000000000E+00
0.2207968750000E+01 0.3469294630000E+00
0.2234035630000E+01 0.2750000000000E+00
0.2248618950000E+01 0.2250000000000E+00
0.2263994940000E+01 0.1500000000000E+00
0.2270855310000E+01 0.5000000000000E-01
0.2261203240000E+01 -.5000000000000E-01
0.2247812500000E+01 -.1106739120000E+00
0.2228757910000E+01 -.1750000000000E+00
0.2207968750000E+01 -.2328990770000E+00
0.2181406250000E+01 -.2980272780000E+00
0.2158294450000E+01 -.3500000000000E+00
0.2134125430000E+01 -.4000000000000E+00
0.2107900250000E+01 -.4500000000000E+00
0.2079325870000E+01 -.5000000000000E+00
0.2048593750000E+01 -.5491025830000E+00
0.2022031250000E+01 -.5888436320000E+00
0.1995468750000E+01 -.6260642920000E+00
0.1958331270000E+01 -.6750000000000E+00
0.1929062500000E+01 -.7118427210000E+00
0.1897503560000E+01 -.7500000000000E+00
0.1862656250000E+01 -.7914626130000E+00
0.1833758580000E+01 -.8250000000000E+00
0.1796250000000E+01 -.8687781520000E+00
0.1769216920000E+01 -.9000000000000E+00
0.1729843750000E+01 -.9462869050000E+00
0.1703281250000E+01 -.9777116150000E+00
0.1663437500000E+01 -.1024544280000E+01
0.1636875000000E+01 -.1056089220000E+01
0.1598039670000E+01 -.1100000000000E+01
0.1570468750000E+01 -.1130189720000E+01
0.1530625000000E+01 -.1169802070000E+01
0.1495109850000E+01 -.1200000000000E+01
0.1460699880000E+01 -.1227511830000E+01
0.1427227100000E+01 -.1175000000000E+01
0.1400143200000E+01 -.1125000000000E+01
0.1376641000000E+01 -.1075000000000E+01
0.1355244950000E+01 -.1025000000000E+01
0.1331406250000E+01 -.9665185400000E+00
0.1305279810000E+01 -.9000000000000E+00
0.1285687690000E+01 -.8500000000000E+00
0.1265000000000E+01 -.7971446440000E+00
0.1238437500000E+01 -.7281881700000E+00
0.1218453950000E+01 -.6750000000000E+00
0.1198593750000E+01 -.6201489480000E+00
0.1174953680000E+01 -.5500000000000E+00
0.1158750000000E+01 -.4970124250000E+00
0.1139424880000E+01 -.4250000000000E+00
0.1122865790000E+01 -.3500000000000E+00
0.1109716750000E+01 -.2750000000000E+00
0.1099539200000E+01 -.2000000000000E+00
0.1091902000000E+01 -.1250000000000E+00
0.1085059460000E+01 -.2500000000000E-01
0.1083945630000E+01 0.0000000000000E+00
